target,location,truth_date,year_week,value,data_source
ARI incidence,LT,2022-01-02,2021-W52,529.2,ERVISS
ARI incidence,LT,2021-12-26,2021-W51,426.6,ERVISS
ARI incidence,LT,2021-12-19,2021-W50,598.9,ERVISS
ARI incidence,LT,2021-12-12,2021-W49,603.3,ERVISS
ARI incidence,LT,2021-12-05,2021-W48,617.1,ERVISS
ARI incidence,LT,2021-11-28,2021-W47,588.8,ERVISS
ARI incidence,LT,2021-11-21,2021-W46,530.7,ERVISS
ARI incidence,LT,2021-11-14,2021-W45,527.4,ERVISS
ARI incidence,LT,2021-11-07,2021-W44,447.8,ERVISS
ARI incidence,LT,2021-10-31,2021-W43,695.0,ERVISS
ARI incidence,LT,2021-10-24,2021-W42,698.9,ERVISS
ARI incidence,LT,2021-10-17,2021-W41,723.9,ERVISS
ARI incidence,LT,2021-10-10,2021-W40,759.0,ERVISS
ARI incidence,LT,2021-10-03,2021-W39,659.8,ERVISS
ARI incidence,LT,2021-09-26,2021-W38,719.5,ERVISS
ARI incidence,LT,2021-09-19,2021-W37,684.8,ERVISS
ARI incidence,LT,2021-09-12,2021-W36,467.8,ERVISS
ARI incidence,LT,2021-09-05,2021-W35,296.1,ERVISS
ARI incidence,LT,2021-08-29,2021-W34,288.5,ERVISS
ARI incidence,LT,2021-08-22,2021-W33,239.9,ERVISS
ARI incidence,LT,2021-08-15,2021-W32,201.4,ERVISS
ARI incidence,LT,2021-08-08,2021-W31,213.7,ERVISS
ARI incidence,LT,2021-08-01,2021-W30,172.9,ERVISS
ARI incidence,LT,2021-07-25,2021-W29,151.7,ERVISS
ARI incidence,LT,2021-07-18,2021-W28,143.1,ERVISS
ARI incidence,LT,2021-07-11,2021-W27,121.3,ERVISS
ARI incidence,LT,2021-07-04,2021-W26,124.4,ERVISS
ARI incidence,LT,2021-06-27,2021-W25,130.7,ERVISS
ARI incidence,LT,2021-06-20,2021-W24,165.5,ERVISS
ARI incidence,LT,2021-06-13,2021-W23,183.2,ERVISS
ARI incidence,LT,2021-06-06,2021-W22,212.9,ERVISS
ARI incidence,LT,2021-05-30,2021-W21,210.0,ERVISS
ARI incidence,LT,2021-05-23,2021-W20,226.0,ERVISS
ARI incidence,LT,2021-05-16,2021-W19,217.1,ERVISS
ARI incidence,LT,2021-05-09,2021-W18,259.6,ERVISS
ARI incidence,LT,2021-05-02,2021-W17,257.9,ERVISS
ARI incidence,LT,2021-04-25,2021-W16,229.9,ERVISS
ARI incidence,LT,2021-04-18,2021-W15,208.9,ERVISS
ARI incidence,LT,2021-04-11,2021-W14,193.8,ERVISS
ARI incidence,LT,2021-04-04,2021-W13,199.1,ERVISS
ARI incidence,LT,2021-03-28,2021-W12,184.2,ERVISS
ARI incidence,LT,2021-03-21,2021-W11,140.2,ERVISS
ARI incidence,LT,2021-03-14,2021-W10,114.9,ERVISS
ARI incidence,LT,2021-03-07,2021-W09,121.8,ERVISS
ARI incidence,LT,2021-02-28,2021-W08,116.9,ERVISS
ARI incidence,LT,2021-02-21,2021-W07,124.9,ERVISS
ARI incidence,LT,2021-02-14,2021-W06,143.0,ERVISS
ARI incidence,LT,2021-02-07,2021-W05,158.6,ERVISS
ARI incidence,LT,2021-01-31,2021-W04,170.1,ERVISS
ARI incidence,LT,2021-01-24,2021-W03,182.7,ERVISS
ARI incidence,LT,2021-01-17,2021-W02,195.7,ERVISS
ARI incidence,LT,2021-01-10,2021-W01,255.9,ERVISS
ARI incidence,LT,2021-01-03,2020-W53,226.8,ERVISS
ARI incidence,LT,2020-12-27,2020-W52,253.0,ERVISS
ARI incidence,LT,2020-12-20,2020-W51,381.6,ERVISS
ARI incidence,LT,2020-12-13,2020-W50,398.4,ERVISS
ARI incidence,LT,2020-12-06,2020-W49,361.3,ERVISS
ARI incidence,LT,2020-11-29,2020-W48,371.3,ERVISS
ARI incidence,LT,2020-11-22,2020-W47,373.7,ERVISS
ARI incidence,LT,2020-11-15,2020-W46,348.8,ERVISS
ARI incidence,LT,2020-11-08,2020-W45,314.4,ERVISS
ARI incidence,LT,2020-11-01,2020-W44,300.3,ERVISS
ARI incidence,LT,2020-10-25,2020-W43,323.8,ERVISS
ARI incidence,LT,2020-10-18,2020-W42,270.8,ERVISS
ARI incidence,LT,2020-10-11,2020-W41,267.8,ERVISS
ARI incidence,LT,2020-10-04,2020-W40,292.5,ERVISS
ARI incidence,LT,2020-08-02,2020-W31,92.1,ERVISS
ARI incidence,LT,2020-07-26,2020-W30,97.4,ERVISS
ARI incidence,LT,2020-07-19,2020-W29,100.8,ERVISS
ARI incidence,LT,2020-07-12,2020-W28,68.6,ERVISS
ARI incidence,LT,2020-07-05,2020-W27,61.9,ERVISS
ARI incidence,LT,2020-06-28,2020-W26,51.5,ERVISS
ARI incidence,LT,2020-06-21,2020-W25,64.4,ERVISS
ARI incidence,LU,2025-03-23,2025-W12,16300.0,ERVISS
ARI incidence,LU,2025-03-16,2025-W11,11300.0,ERVISS
ARI incidence,LU,2025-03-09,2025-W10,16700.0,ERVISS
ARI incidence,LU,2025-03-02,2025-W09,11000.0,ERVISS
ARI incidence,LU,2025-02-23,2025-W08,19900.0,ERVISS
ARI incidence,LU,2025-02-16,2025-W07,18600.0,ERVISS
ARI incidence,LU,2025-02-09,2025-W06,15400.0,ERVISS
ARI incidence,LU,2025-02-02,2025-W05,15600.0,ERVISS
ARI incidence,LU,2025-01-26,2025-W04,16000.0,ERVISS
ARI incidence,LU,2025-01-19,2025-W03,12500.0,ERVISS
ARI incidence,LU,2025-01-12,2025-W02,10700.0,ERVISS
ARI incidence,LU,2025-01-05,2025-W01,24700.0,ERVISS
ARI incidence,LU,2024-12-29,2024-W52,20100.0,ERVISS
ARI incidence,LU,2024-12-22,2024-W51,23700.0,ERVISS
ARI incidence,LU,2024-12-15,2024-W50,19000.0,ERVISS
ARI incidence,LU,2024-12-08,2024-W49,18400.0,ERVISS
ARI incidence,LU,2024-12-01,2024-W48,14500.0,ERVISS
ARI incidence,LU,2024-11-24,2024-W47,17600.0,ERVISS
ARI incidence,LU,2024-11-17,2024-W46,13100.0,ERVISS
ARI incidence,LU,2024-11-10,2024-W45,9600.0,ERVISS
ARI incidence,LU,2024-11-03,2024-W44,17000.0,ERVISS
ARI incidence,LU,2024-10-27,2024-W43,14400.0,ERVISS
ARI incidence,LU,2024-10-20,2024-W42,20800.0,ERVISS
ARI incidence,LU,2024-10-13,2024-W41,22400.0,ERVISS
ARI incidence,LU,2024-10-06,2024-W40,17100.0,ERVISS
ARI incidence,LU,2024-09-29,2024-W39,15700.0,ERVISS
ARI incidence,LU,2024-09-22,2024-W38,11300.0,ERVISS
ARI incidence,LU,2024-09-15,2024-W37,17100.0,ERVISS
ARI incidence,LU,2024-09-08,2024-W36,13900.0,ERVISS
ARI incidence,LU,2024-09-01,2024-W35,8800.0,ERVISS
ARI incidence,LU,2024-08-25,2024-W34,6400.0,ERVISS
ARI incidence,LU,2024-08-18,2024-W33,9300.0,ERVISS
ARI incidence,LU,2024-08-11,2024-W32,7400.0,ERVISS
ARI incidence,LU,2024-08-04,2024-W31,12900.0,ERVISS
ARI incidence,LU,2024-07-28,2024-W30,8900.0,ERVISS
ARI incidence,LU,2024-07-21,2024-W29,11400.0,ERVISS
ARI incidence,LU,2024-07-14,2024-W28,12100.0,ERVISS
ARI incidence,LU,2024-07-07,2024-W27,10700.0,ERVISS
ARI incidence,LU,2024-06-30,2024-W26,8300.0,ERVISS
ARI incidence,LU,2024-06-23,2024-W25,12600.0,ERVISS
ARI incidence,LU,2024-06-16,2024-W24,18000.0,ERVISS
ARI incidence,LU,2024-06-09,2024-W23,14700.0,ERVISS
ARI incidence,LU,2024-06-02,2024-W22,15100.0,ERVISS
ARI incidence,LU,2024-05-26,2024-W21,10500.0,ERVISS
ARI incidence,LU,2024-05-19,2024-W20,13500.0,ERVISS
ARI incidence,LU,2024-05-12,2024-W19,14900.0,ERVISS
ARI incidence,LU,2024-05-05,2024-W18,11800.0,ERVISS
ARI incidence,LU,2024-04-28,2024-W17,14400.0,ERVISS
ARI incidence,LU,2024-04-21,2024-W16,13000.0,ERVISS
ARI incidence,LU,2024-04-14,2024-W15,23100.0,ERVISS
ARI incidence,LU,2024-04-07,2024-W14,20500.0,ERVISS
ARI incidence,LU,2024-03-31,2024-W13,17200.0,ERVISS
ARI incidence,LU,2024-03-24,2024-W12,19700.0,ERVISS
ARI incidence,LU,2024-03-17,2024-W11,16400.0,ERVISS
ARI incidence,LU,2024-03-10,2024-W10,20100.0,ERVISS
ARI incidence,LU,2024-03-03,2024-W09,15400.0,ERVISS
ARI incidence,LU,2024-02-25,2024-W08,20200.0,ERVISS
ARI incidence,LU,2024-02-18,2024-W07,37800.0,ERVISS
ARI incidence,LU,2024-02-11,2024-W06,16900.0,ERVISS
ARI incidence,LU,2024-02-04,2024-W05,15000.0,ERVISS
ARI incidence,LU,2024-01-28,2024-W04,18800.0,ERVISS
ARI incidence,LU,2024-01-21,2024-W03,18600.0,ERVISS
ARI incidence,LU,2024-01-14,2024-W02,13800.0,ERVISS
ARI incidence,LU,2024-01-07,2024-W01,23800.0,ERVISS
ARI incidence,LU,2023-12-31,2023-W52,34100.0,ERVISS
ARI incidence,LU,2023-12-24,2023-W51,29000.0,ERVISS
ARI incidence,LU,2023-12-17,2023-W50,21300.0,ERVISS
ARI incidence,LU,2023-12-10,2023-W49,27500.0,ERVISS
ARI incidence,LU,2023-12-03,2023-W48,25200.0,ERVISS
ARI incidence,LU,2023-11-26,2023-W47,15500.0,ERVISS
ARI incidence,LU,2023-11-19,2023-W46,19400.0,ERVISS
ARI incidence,LU,2023-11-12,2023-W45,18100.0,ERVISS
ARI incidence,LU,2023-11-05,2023-W44,19900.0,ERVISS
ARI incidence,LU,2023-10-29,2023-W43,18100.0,ERVISS
ARI incidence,LU,2023-10-22,2023-W42,17800.0,ERVISS
ARI incidence,LU,2023-10-15,2023-W41,18700.0,ERVISS
ARI incidence,LU,2023-10-08,2023-W40,15800.0,ERVISS
ARI incidence,LU,2023-10-01,2023-W39,18200.0,ERVISS
ARI incidence,LU,2023-09-24,2023-W38,11800.0,ERVISS
ARI incidence,LU,2023-09-17,2023-W37,6500.0,ERVISS
ARI incidence,LU,2023-09-10,2023-W36,6300.0,ERVISS
ARI incidence,LU,2023-09-03,2023-W35,8800.0,ERVISS
ARI incidence,LU,2023-08-27,2023-W34,13000.0,ERVISS
ARI incidence,LU,2023-08-20,2023-W33,9900.0,ERVISS
ARI incidence,LU,2023-08-13,2023-W32,13100.0,ERVISS
ARI incidence,LU,2023-08-06,2023-W31,6500.0,ERVISS
ARI incidence,LU,2023-07-30,2023-W30,10700.0,ERVISS
ARI incidence,LU,2023-07-23,2023-W29,15800.0,ERVISS
ARI incidence,LU,2023-07-16,2023-W28,11900.0,ERVISS
ARI incidence,LU,2023-07-09,2023-W27,8100.0,ERVISS
ARI incidence,LU,2023-07-02,2023-W26,6500.0,ERVISS
ARI incidence,LU,2023-06-25,2023-W25,8600.0,ERVISS
ARI incidence,LU,2023-06-18,2023-W24,10300.0,ERVISS
ARI incidence,LU,2023-06-11,2023-W23,10100.0,ERVISS
ARI incidence,LU,2023-06-04,2023-W22,13000.0,ERVISS
ARI incidence,LU,2023-05-28,2023-W21,11200.0,ERVISS
ARI incidence,LU,2023-05-21,2023-W20,17100.0,ERVISS
ARI incidence,LU,2023-05-14,2023-W19,13800.0,ERVISS
ARI incidence,LU,2023-05-07,2023-W18,15600.0,ERVISS
ARI incidence,LU,2023-04-30,2023-W17,12600.0,ERVISS
ARI incidence,LU,2023-04-23,2023-W16,11300.0,ERVISS
ARI incidence,LU,2023-04-16,2023-W15,7500.0,ERVISS
ARI incidence,LU,2023-04-09,2023-W14,21900.0,ERVISS
ARI incidence,LU,2023-04-02,2023-W13,15100.0,ERVISS
ARI incidence,LU,2023-03-26,2023-W12,18900.0,ERVISS
ARI incidence,LU,2023-03-19,2023-W11,18100.0,ERVISS
ARI incidence,LU,2023-03-12,2023-W10,16700.0,ERVISS
ARI incidence,LU,2023-03-05,2023-W09,24300.0,ERVISS
ARI incidence,LU,2023-02-26,2023-W08,19100.0,ERVISS
ARI incidence,LU,2023-02-19,2023-W07,20300.0,ERVISS
ARI incidence,LU,2023-02-12,2023-W06,15600.0,ERVISS
ARI incidence,LU,2023-02-05,2023-W05,14700.0,ERVISS
ARI incidence,LU,2023-01-29,2023-W04,14100.0,ERVISS
ARI incidence,LU,2023-01-22,2023-W03,12000.0,ERVISS
ARI incidence,LU,2023-01-15,2023-W02,13100.0,ERVISS
ARI incidence,LU,2023-01-08,2023-W01,18600.0,ERVISS
ARI incidence,LU,2023-01-01,2022-W52,28200.0,ERVISS
ARI incidence,LU,2022-12-25,2022-W51,22900.0,ERVISS
ARI incidence,LU,2022-12-18,2022-W50,17200.0,ERVISS
ARI incidence,LU,2022-12-11,2022-W49,19600.0,ERVISS
ARI incidence,LU,2022-12-04,2022-W48,20700.0,ERVISS
ARI incidence,LU,2022-11-27,2022-W47,18600.0,ERVISS
ARI incidence,LU,2022-11-20,2022-W46,15600.0,ERVISS
ARI incidence,LU,2022-11-13,2022-W45,22300.0,ERVISS
ARI incidence,LU,2022-11-06,2022-W44,16500.0,ERVISS
ARI incidence,LU,2022-10-30,2022-W43,25400.0,ERVISS
ARI incidence,LU,2022-10-23,2022-W42,15400.0,ERVISS
ARI incidence,LU,2022-10-16,2022-W41,15800.0,ERVISS
ARI incidence,LU,2022-10-09,2022-W40,25000.0,ERVISS
ARI incidence,LU,2022-10-02,2022-W39,15300.0,ERVISS
ARI incidence,LU,2022-09-25,2022-W38,11200.0,ERVISS
ARI incidence,LU,2022-09-18,2022-W37,11900.0,ERVISS
ARI incidence,LU,2022-09-11,2022-W36,6800.0,ERVISS
ARI incidence,LU,2022-09-04,2022-W35,7000.0,ERVISS
ARI incidence,LU,2022-08-28,2022-W34,3700.0,ERVISS
ARI incidence,LU,2022-08-21,2022-W33,9100.0,ERVISS
ARI incidence,LU,2022-08-14,2022-W32,5600.0,ERVISS
ARI incidence,LU,2022-08-07,2022-W31,9400.0,ERVISS
ARI incidence,LU,2022-07-31,2022-W30,14900.0,ERVISS
ARI incidence,LU,2022-07-24,2022-W29,11900.0,ERVISS
ARI incidence,LU,2022-07-17,2022-W28,11600.0,ERVISS
ARI incidence,LU,2022-07-10,2022-W27,15300.0,ERVISS
ARI incidence,LU,2022-07-03,2022-W26,17000.0,ERVISS
ARI incidence,LU,2022-06-26,2022-W25,14200.0,ERVISS
ARI incidence,LU,2022-06-19,2022-W24,15800.0,ERVISS
ARI incidence,LU,2022-06-12,2022-W23,8900.0,ERVISS
ARI incidence,LU,2022-06-05,2022-W22,7200.0,ERVISS
ARI incidence,LU,2022-05-29,2022-W21,15600.0,ERVISS
ARI incidence,LU,2022-05-22,2022-W20,15900.0,ERVISS
ARI incidence,LU,2022-05-15,2022-W19,13100.0,ERVISS
ARI incidence,LU,2022-05-08,2022-W18,11100.0,ERVISS
ARI incidence,LU,2022-05-01,2022-W17,10000.0,ERVISS
ARI incidence,LU,2022-04-17,2022-W15,15800.0,ERVISS
ARI incidence,LU,2022-04-03,2022-W13,22400.0,ERVISS
ARI incidence,LU,2022-03-27,2022-W12,20100.0,ERVISS
ARI incidence,LU,2022-03-20,2022-W11,21100.0,ERVISS
ARI incidence,LU,2022-03-13,2022-W10,21100.0,ERVISS
ARI incidence,LU,2022-03-06,2022-W09,14900.0,ERVISS
ARI incidence,LU,2022-02-27,2022-W08,20700.0,ERVISS
ARI incidence,LU,2022-02-20,2022-W07,18900.0,ERVISS
ARI incidence,LU,2022-02-13,2022-W06,17900.0,ERVISS
ARI incidence,LU,2022-02-06,2022-W05,17600.0,ERVISS
ARI incidence,LU,2022-01-30,2022-W04,17500.0,ERVISS
ARI incidence,LU,2022-01-23,2022-W03,16800.0,ERVISS
ARI incidence,LU,2022-01-16,2022-W02,14300.0,ERVISS
ARI incidence,LU,2022-01-09,2022-W01,18400.0,ERVISS
ARI incidence,LU,2022-01-02,2021-W52,23700.0,ERVISS
ARI incidence,LU,2021-12-26,2021-W51,13600.0,ERVISS
ARI incidence,LU,2021-12-19,2021-W50,17800.0,ERVISS
ARI incidence,LU,2021-12-12,2021-W49,14600.0,ERVISS
ARI incidence,LU,2021-12-05,2021-W48,24200.0,ERVISS
ARI incidence,LU,2021-11-28,2021-W47,17600.0,ERVISS
ARI incidence,LU,2021-11-21,2021-W46,13000.0,ERVISS
ARI incidence,LU,2021-11-14,2021-W45,17100.0,ERVISS
ARI incidence,LU,2021-11-07,2021-W44,17500.0,ERVISS
ARI incidence,LU,2021-10-31,2021-W43,13900.0,ERVISS
ARI incidence,LU,2021-10-24,2021-W42,15700.0,ERVISS
ARI incidence,LU,2021-10-17,2021-W41,20000.0,ERVISS
ARI incidence,LU,2021-10-10,2021-W40,24700.0,ERVISS
ARI incidence,LU,2021-10-03,2021-W39,21500.0,ERVISS
ARI incidence,LU,2021-09-26,2021-W38,11900.0,ERVISS
ARI incidence,LU,2021-09-19,2021-W37,11100.0,ERVISS
ARI incidence,LU,2021-09-12,2021-W36,9000.0,ERVISS
ARI incidence,LU,2021-09-05,2021-W35,4800.0,ERVISS
ARI incidence,LU,2021-08-29,2021-W34,5100.0,ERVISS
ARI incidence,LU,2021-08-22,2021-W33,6700.0,ERVISS
ARI incidence,LU,2021-08-15,2021-W32,8500.0,ERVISS
ARI incidence,LU,2021-08-08,2021-W31,3400.0,ERVISS
ARI incidence,LU,2021-08-01,2021-W30,8000.0,ERVISS
ARI incidence,LU,2021-07-25,2021-W29,11400.0,ERVISS
ARI incidence,LU,2021-07-18,2021-W28,11000.0,ERVISS
ARI incidence,LU,2021-07-11,2021-W27,10200.0,ERVISS
ARI incidence,LU,2021-07-04,2021-W26,13300.0,ERVISS
ARI incidence,LU,2021-06-27,2021-W25,14000.0,ERVISS
ARI incidence,LU,2021-06-20,2021-W24,9900.0,ERVISS
ARI incidence,LU,2021-06-13,2021-W23,9300.0,ERVISS
ARI incidence,LU,2021-06-06,2021-W22,9300.0,ERVISS
ARI incidence,LU,2021-05-30,2021-W21,18200.0,ERVISS
ARI incidence,LU,2021-05-23,2021-W20,11700.0,ERVISS
ARI incidence,LU,2021-05-16,2021-W19,12400.0,ERVISS
ARI incidence,LU,2021-05-09,2021-W18,13600.0,ERVISS
ARI incidence,LU,2021-05-02,2021-W17,7100.0,ERVISS
ARI incidence,LU,2021-04-25,2021-W16,7900.0,ERVISS
ARI incidence,LU,2021-04-18,2021-W15,9600.0,ERVISS
ARI incidence,LU,2021-04-11,2021-W14,14700.0,ERVISS
ARI incidence,LU,2021-04-04,2021-W13,19700.0,ERVISS
ARI incidence,LU,2021-03-28,2021-W12,16200.0,ERVISS
ARI incidence,LU,2021-03-21,2021-W11,20000.0,ERVISS
ARI incidence,LU,2021-03-14,2021-W10,16400.0,ERVISS
ARI incidence,LU,2021-03-07,2021-W09,7800.0,ERVISS
ARI incidence,LU,2021-02-28,2021-W08,7600.0,ERVISS
ARI incidence,LU,2021-02-21,2021-W07,12000.0,ERVISS
ARI incidence,LU,2021-02-14,2021-W06,14500.0,ERVISS
ARI incidence,LU,2021-02-07,2021-W05,19800.0,ERVISS
ARI incidence,LU,2021-01-31,2021-W04,13300.0,ERVISS
ARI incidence,LU,2021-01-24,2021-W03,10400.0,ERVISS
ARI incidence,LU,2021-01-17,2021-W02,6900.0,ERVISS
ARI incidence,LU,2021-01-10,2021-W01,14000.0,ERVISS
ARI incidence,LU,2021-01-03,2020-W53,8100.0,ERVISS
ARI incidence,LU,2020-12-27,2020-W52,15100.0,ERVISS
ARI incidence,LU,2020-12-20,2020-W51,18000.0,ERVISS
ARI incidence,LU,2020-12-13,2020-W50,14600.0,ERVISS
ARI incidence,LU,2020-12-06,2020-W49,15600.0,ERVISS
ARI incidence,LU,2020-11-29,2020-W48,16900.0,ERVISS
ARI incidence,LU,2020-11-22,2020-W47,16600.0,ERVISS
ARI incidence,LU,2020-11-15,2020-W46,19900.0,ERVISS
ARI incidence,LU,2020-11-08,2020-W45,17600.0,ERVISS
ARI incidence,LU,2020-11-01,2020-W44,21800.0,ERVISS
ARI incidence,LU,2020-10-25,2020-W43,11700.0,ERVISS
ARI incidence,LU,2020-10-18,2020-W42,19800.0,ERVISS
ARI incidence,LU,2020-10-11,2020-W41,12500.0,ERVISS
ARI incidence,NL,2022-10-02,2022-W39,189.4,ERVISS
ARI incidence,NL,2022-09-25,2022-W38,168.5,ERVISS
ARI incidence,NL,2022-09-18,2022-W37,147.3,ERVISS
ARI incidence,NL,2022-09-11,2022-W36,131.5,ERVISS
ARI incidence,NL,2022-09-04,2022-W35,124.9,ERVISS
ARI incidence,NL,2022-08-28,2022-W34,102.8,ERVISS
ARI incidence,NL,2022-08-21,2022-W33,108.9,ERVISS
ARI incidence,NL,2022-08-14,2022-W32,107.2,ERVISS
ARI incidence,NL,2022-08-07,2022-W31,120.0,ERVISS
ARI incidence,NL,2022-07-31,2022-W30,145.5,ERVISS
ARI incidence,NL,2022-07-24,2022-W29,157.9,ERVISS
ARI incidence,NL,2022-07-17,2022-W28,185.7,ERVISS
ARI incidence,NL,2022-07-10,2022-W27,201.3,ERVISS
ARI incidence,NL,2022-07-03,2022-W26,197.3,ERVISS
ARI incidence,NL,2022-06-26,2022-W25,220.9,ERVISS
ARI incidence,NL,2022-06-19,2022-W24,226.2,ERVISS
ARI incidence,NL,2022-06-12,2022-W23,204.8,ERVISS
ARI incidence,NL,2022-06-05,2022-W22,234.7,ERVISS
ARI incidence,NL,2022-05-29,2022-W21,201.9,ERVISS
ARI incidence,NL,2022-05-22,2022-W20,246.7,ERVISS
ARI incidence,NL,2022-05-15,2022-W19,262.5,ERVISS
ARI incidence,NL,2022-05-08,2022-W18,247.7,ERVISS
ARI incidence,NL,2022-05-01,2022-W17,246.3,ERVISS
ARI incidence,NL,2022-04-24,2022-W16,307.4,ERVISS
ARI incidence,NL,2022-04-17,2022-W15,357.8,ERVISS
ARI incidence,NL,2022-04-10,2022-W14,351.5,ERVISS
ARI incidence,NL,2022-04-03,2022-W13,334.5,ERVISS
ARI incidence,NL,2022-03-27,2022-W12,306.8,ERVISS
ARI incidence,NL,2022-03-20,2022-W11,261.1,ERVISS
ARI incidence,NL,2022-03-13,2022-W10,226.3,ERVISS
ARI incidence,NL,2022-03-06,2022-W09,165.6,ERVISS
ARI incidence,NL,2022-02-27,2022-W08,146.4,ERVISS
ARI incidence,NL,2022-02-20,2022-W07,153.0,ERVISS
ARI incidence,NL,2022-02-13,2022-W06,151.8,ERVISS
ARI incidence,NL,2022-02-06,2022-W05,152.7,ERVISS
ARI incidence,NL,2022-01-30,2022-W04,148.1,ERVISS
ARI incidence,NL,2022-01-23,2022-W03,142.8,ERVISS
ARI incidence,NL,2022-01-16,2022-W02,148.5,ERVISS
ARI incidence,NL,2022-01-09,2022-W01,154.0,ERVISS
ARI incidence,NL,2022-01-02,2021-W52,154.4,ERVISS
ARI incidence,NL,2021-12-26,2021-W51,190.4,ERVISS
ARI incidence,NL,2021-12-19,2021-W50,211.0,ERVISS
ARI incidence,NL,2021-12-12,2021-W49,232.9,ERVISS
ARI incidence,NL,2021-12-05,2021-W48,250.6,ERVISS
ARI incidence,NL,2021-11-28,2021-W47,264.9,ERVISS
ARI incidence,NL,2021-11-21,2021-W46,273.8,ERVISS
ARI incidence,NL,2021-11-14,2021-W45,276.8,ERVISS
ARI incidence,NL,2021-11-07,2021-W44,278.2,ERVISS
ARI incidence,NL,2021-10-31,2021-W43,266.2,ERVISS
ARI incidence,NL,2021-10-24,2021-W42,244.6,ERVISS
ARI incidence,NL,2021-10-17,2021-W41,244.1,ERVISS
ARI incidence,NL,2021-10-10,2021-W40,211.5,ERVISS
ARI incidence,NL,2021-10-03,2021-W39,196.8,ERVISS
ARI incidence,NL,2021-09-26,2021-W38,172.2,ERVISS
ARI incidence,NL,2021-09-19,2021-W37,163.3,ERVISS
ARI incidence,NL,2021-09-12,2021-W36,156.8,ERVISS
ARI incidence,NL,2021-09-05,2021-W35,138.8,ERVISS
ARI incidence,NL,2021-08-29,2021-W34,129.9,ERVISS
ARI incidence,NL,2021-08-22,2021-W33,125.2,ERVISS
ARI incidence,NL,2021-08-15,2021-W32,132.3,ERVISS
ARI incidence,NL,2021-08-08,2021-W31,151.8,ERVISS
ARI incidence,NL,2021-08-01,2021-W30,173.5,ERVISS
ARI incidence,NL,2021-07-25,2021-W29,206.8,ERVISS
ARI incidence,NL,2021-07-18,2021-W28,198.2,ERVISS
ARI incidence,NL,2021-07-11,2021-W27,183.4,ERVISS
ARI incidence,NL,2021-07-04,2021-W26,159.7,ERVISS
ARI incidence,NL,2021-06-27,2021-W25,139.0,ERVISS
ARI incidence,NL,2021-06-20,2021-W24,133.5,ERVISS
ARI incidence,NL,2021-06-13,2021-W23,138.1,ERVISS
ARI incidence,NL,2021-06-06,2021-W22,129.9,ERVISS
ARI incidence,NL,2021-05-30,2021-W21,108.6,ERVISS
ARI incidence,NL,2021-05-23,2021-W20,130.4,ERVISS
ARI incidence,NL,2021-05-16,2021-W19,121.3,ERVISS
ARI incidence,NL,2021-05-09,2021-W18,148.3,ERVISS
ARI incidence,NL,2021-05-02,2021-W17,155.5,ERVISS
ARI incidence,NL,2021-04-25,2021-W16,187.0,ERVISS
ARI incidence,NL,2021-04-18,2021-W15,184.0,ERVISS
ARI incidence,NL,2021-04-11,2021-W14,157.5,ERVISS
ARI incidence,NL,2021-04-04,2021-W13,170.5,ERVISS
ARI incidence,NL,2021-03-28,2021-W12,168.4,ERVISS
ARI incidence,NL,2021-03-21,2021-W11,161.6,ERVISS
ARI incidence,NL,2021-03-14,2021-W10,142.4,ERVISS
ARI incidence,NL,2021-03-07,2021-W09,122.7,ERVISS
ARI incidence,NL,2021-02-28,2021-W08,115.7,ERVISS
ARI incidence,NL,2021-02-21,2021-W07,95.7,ERVISS
ARI incidence,NL,2021-02-14,2021-W06,91.4,ERVISS
ARI incidence,NL,2021-02-07,2021-W05,105.9,ERVISS
ARI incidence,NL,2021-01-31,2021-W04,109.4,ERVISS
ARI incidence,NL,2021-01-24,2021-W03,114.1,ERVISS
ARI incidence,NL,2021-01-17,2021-W02,123.5,ERVISS
ARI incidence,NL,2021-01-10,2021-W01,148.6,ERVISS
ARI incidence,NL,2021-01-03,2020-W53,120.5,ERVISS
ARI incidence,NL,2020-12-27,2020-W52,142.0,ERVISS
ARI incidence,NL,2020-12-20,2020-W51,215.9,ERVISS
ARI incidence,NL,2020-12-13,2020-W50,192.7,ERVISS
ARI incidence,NL,2020-12-06,2020-W49,181.2,ERVISS
ARI incidence,NL,2020-11-29,2020-W48,162.3,ERVISS
ARI incidence,NL,2020-11-22,2020-W47,184.4,ERVISS
ARI incidence,NL,2020-11-15,2020-W46,179.4,ERVISS
ARI incidence,NL,2020-11-08,2020-W45,195.2,ERVISS
ARI incidence,NL,2020-11-01,2020-W44,220.9,ERVISS
ARI incidence,NL,2020-10-25,2020-W43,220.6,ERVISS
ARI incidence,NL,2020-10-18,2020-W42,219.2,ERVISS
ARI incidence,NL,2020-10-11,2020-W41,219.9,ERVISS
ARI incidence,NL,2020-10-04,2020-W40,213.1,ERVISS
ARI incidence,NL,2020-09-27,2020-W39,201.5,ERVISS
ARI incidence,NL,2020-09-20,2020-W38,203.3,ERVISS
ARI incidence,NL,2020-09-13,2020-W37,195.4,ERVISS
ARI incidence,NL,2020-09-06,2020-W36,158.3,ERVISS
ARI incidence,NL,2020-08-30,2020-W35,126.3,ERVISS
ARI incidence,NL,2020-08-23,2020-W34,98.7,ERVISS
ARI incidence,NL,2020-08-16,2020-W33,81.5,ERVISS
